date,time,open,high,low,close,Volume
06-04-2022,09:40:00,17872.75,17873.55,17853.55,17853.55,0
06-04-2022,09:45:00,17853.65,17856.25,17828.4,17837.65,0
06-04-2022,09:50:00,17838.2,17846.1,17832.5,17836.85,0
06-04-2022,09:55:00,17836.9,17836.9,17818.35,17822.15,0
06-04-2022,10:00:00,17822.05,17822.05,17806.05,17808.75,0
06-04-2022,10:05:00,17808.65,17833.7,17806.35,17822.2,0
06-04-2022,10:10:00,17822.6,17831.25,17812.7,17830.25,0
06-04-2022,10:15:00,17831.05,17846.15,17827.25,17839.3,0
06-04-2022,10:20:00,17839.6,17840.85,17829.8,17830.35,0
06-04-2022,10:25:00,17830.6,17832.5,17824.15,17824.15,0
06-04-2022,10:30:00,17824.75,17838.05,17821.6,17826.25,0
06-04-2022,10:35:00,17826.65,17826.65,17788.8,17789.65,0
06-04-2022,10:40:00,17789.85,17808.5,17780.2,17804.65,0
06-04-2022,10:45:00,17804.7,17813.65,17790.45,17792.35,0
06-04-2022,10:50:00,17792.7,17809.35,17786.1,17805.55,0
06-04-2022,10:55:00,17805.25,17813.25,17803.45,17813.1,0
06-04-2022,11:00:00,17813.55,17818.2,17803.5,17808.25,0
06-04-2022,11:05:00,17808.5,17827.4,17806.4,17824.25,0
06-04-2022,11:10:00,17824.75,17829.45,17817.5,17827.1,0
06-04-2022,11:15:00,17827.9,17832.85,17814.65,17826.75,0
06-04-2022,11:20:00,17826.55,17834.5,17822.85,17831.3,0
06-04-2022,11:25:00,17831.55,17833.5,17817,17820.35,0
06-04-2022,11:30:00,17820.1,17827.55,17817.45,17821.4,0
06-04-2022,11:35:00,17820.5,17822.2,17812.85,17821,0
06-04-2022,11:40:00,17820.1,17827.2,17813.65,17820.4,0
06-04-2022,11:45:00,17820.4,17825.8,17814.5,17821.45,0
06-04-2022,11:50:00,17825.5,17829.5,17823.1,17824.3,0
06-04-2022,11:55:00,17824.65,17865.35,17824.15,17865.35,0
06-04-2022,12:00:00,17865.5,17872.2,17852.55,17866.3,0
06-04-2022,12:05:00,17866.3,17872.1,17857.25,17860.15,0
06-04-2022,12:10:00,17859.8,17865.75,17857.95,17857.95,0
06-04-2022,12:15:00,17857.35,17874.3,17850.35,17873.15,0
06-04-2022,12:20:00,17872.85,17876.85,17866.25,17866.65,0
06-04-2022,12:25:00,17866.3,17867.5,17858.25,17859.3,0
06-04-2022,12:30:00,17856.8,17879.95,17856.3,17870.95,0
06-04-2022,12:35:00,17871.25,17886.85,17867.9,17885.75,0
06-04-2022,12:40:00,17885.85,17898.5,17883.95,17894.45,0
06-04-2022,12:45:00,17893.7,17896.85,17874.65,17880.65,0
06-04-2022,12:50:00,17880.6,17884.95,17873.75,17874.8,0
06-04-2022,12:55:00,17875,17875.7,17853.9,17853.9,0
06-04-2022,13:00:00,17851.8,17868.8,17820.25,17820.55,0
06-04-2022,13:05:00,17820.5,17831.85,17816.45,17830.7,0
06-04-2022,13:10:00,17830.8,17845.9,17829.9,17839.75,0
06-04-2022,13:15:00,17840.2,17840.5,17824.7,17826.05,0
06-04-2022,13:20:00,17826.25,17830.9,17815.4,17815.45,0
06-04-2022,13:25:00,17815.35,17819.3,17788.65,17789.2,0
06-04-2022,13:30:00,17788.8,17818.4,17787.45,17817.75,0
06-04-2022,13:35:00,17816.7,17825.7,17810.9,17824.2,0
06-04-2022,13:40:00,17823.8,17833.25,17819.2,17833.05,0
06-04-2022,13:45:00,17832.45,17842.7,17824.1,17827.15,0
06-04-2022,13:50:00,17826.4,17831.2,17814.2,17818.35,0
06-04-2022,13:55:00,17818.25,17822.95,17803.4,17818.65,0
06-04-2022,14:00:00,17818.8,17827.45,17808.85,17810.6,0
06-04-2022,14:05:00,17810.9,17818.15,17798.8,17803.85,0
06-04-2022,14:10:00,17803.95,17810.35,17795.35,17798.15,0
06-04-2022,14:15:00,17798.35,17819.1,17797.3,17805.6,0
06-04-2022,14:20:00,17805.6,17828.5,17805.6,17821.85,0
06-04-2022,14:25:00,17821.9,17832.1,17815.1,17828.75,0
06-04-2022,14:30:00,17828.55,17844.6,17821.95,17821.95,0
06-04-2022,14:35:00,17821.45,17832.7,17813.95,17822.3,0
06-04-2022,14:40:00,17821.75,17826.75,17806.9,17812.4,0
06-04-2022,14:45:00,17811.8,17820.1,17803.4,17817.45,0
06-04-2022,14:50:00,17818.25,17825.95,17809.9,17811.9,0
06-04-2022,14:55:00,17811.9,17812.5,17781.05,17783.9,0
06-04-2022,15:00:00,17785.9,17830.8,17785.9,17820.15,0
06-04-2022,15:05:00,17821.35,17821.35,17804.75,17806.2,0
06-04-2022,15:10:00,17806.55,17814.75,17806.35,17810.95,0
06-04-2022,15:15:00,17811.1,17813.75,17801.1,17802.15,0
06-04-2022,15:20:00,17802.05,17815.25,17795.9,17813.55,0
06-04-2022,15:25:00,17813.25,17813.85,17794.8,17799.3,0
07-04-2022,09:15:00,17755.45,17745.35,17718.4,17735.9,0
07-04-2022,09:20:00,17736.45,17741.25,17714.2,17717.4,0
07-04-2022,09:25:00,17718.5,17721.6,17701.75,17704.1,0
07-04-2022,09:30:00,17703.7,17716.25,17702.25,17710.1,0
07-04-2022,09:35:00,17709.3,17720.75,17705.85,17707.75,0
07-04-2022,09:40:00,17708.05,17728.4,17707.15,17721.1,0
07-04-2022,09:45:00,17722.75,17724.6,17715.95,17719.45,0
07-04-2022,09:50:00,17720.25,17732.8,17718.55,17728.8,0
07-04-2022,09:55:00,17729.1,17731.55,17715.7,17722.8,0
07-04-2022,10:00:00,17723.5,17724.6,17711.25,17718.1,0
07-04-2022,10:05:00,17718.6,17727.6,17711.15,17713.15,0
07-04-2022,10:10:00,17712.7,17725.75,17701.7,17724.9,0
07-04-2022,10:15:00,17725.05,17735.05,17720.3,17726.65,0
07-04-2022,10:20:00,17727.4,17729.1,17708.4,17709.4,0
07-04-2022,10:25:00,17709.7,17711.65,17686.55,17686.75,0
07-04-2022,10:30:00,17686.8,17692.1,17674.8,17677.7,0
07-04-2022,10:35:00,17677.35,17685.7,17672.6,17679.8,0
07-04-2022,10:40:00,17680.3,17698.6,17678.95,17696.1,0
07-04-2022,10:45:00,17696.9,17700.1,17690.25,17693.95,0
07-04-2022,10:50:00,17694.05,17695.05,17683.05,17688.25,0
07-04-2022,10:55:00,17688.65,17688.65,17675.85,17679.3,0
07-04-2022,11:00:00,17679.7,17693.4,17679.7,17691.55,0
07-04-2022,11:05:00,17690.85,17709.1,17688.5,17707.95,0
07-04-2022,11:10:00,17708.9,17709.2,17691.75,17692.05,0
07-04-2022,11:15:00,17693.4,17698.6,17686.9,17695.9,0
07-04-2022,11:20:00,17696.25,17702,17692.65,17700,0
07-04-2022,11:25:00,17700.25,17717.35,17699.55,17715.6,0
07-04-2022,11:30:00,17716.25,17720.95,17707.55,17718.15,0
07-04-2022,11:35:00,17719.05,17726.3,17711.55,17723.75,0
07-04-2022,11:40:00,17723.45,17730.4,17714.15,17716.4,0
07-04-2022,11:45:00,17716,17735.5,17716,17732.75,0
07-04-2022,11:50:00,17732.5,17741.65,17728.35,17728.35,0
07-04-2022,11:55:00,17728.95,17752.75,17726.75,17752.5,0
07-04-2022,12:00:00,17752.45,17769.45,17751.9,17763.7,0
07-04-2022,12:05:00,17763.35,17771.7,17748.65,17765.8,0
07-04-2022,12:10:00,17765.45,17771.45,17758.95,17761.45,0
07-04-2022,12:15:00,17761.8,17763.2,17738.5,17743.6,0
07-04-2022,12:20:00,17742.15,17751.85,17736.85,17748.1,0
07-04-2022,12:25:00,17750.25,17770.2,17749.25,17770.2,0
07-04-2022,12:30:00,17770.15,17776.6,17762.55,17766.4,0
07-04-2022,12:35:00,17766.65,17779.9,17765.8,17771.55,0
07-04-2022,12:40:00,17770.8,17786.95,17770.8,17779.5,0
07-04-2022,12:45:00,17779.7,17780.8,17756.25,17756.25,0
07-04-2022,12:50:00,17755.55,17772.05,17743.7,17768.7,0
07-04-2022,12:55:00,17768.95,17771.2,17759.1,17762.6,0
07-04-2022,13:00:00,17762.15,17763.65,17749.3,17753,0
07-04-2022,13:05:00,17753.85,17772.75,17747.1,17767.85,0
07-04-2022,13:10:00,17767.05,17767.9,17747.05,17749.55,0
07-04-2022,13:15:00,17749.15,17754.15,17743.6,17750.6,0
07-04-2022,13:20:00,17749.6,17757,17747.35,17753.65,0
07-04-2022,13:25:00,17753.8,17758.55,17732.15,17732.15,0
07-04-2022,13:30:00,17731.85,17732.05,17702.65,17715.75,0
07-04-2022,13:35:00,17716.7,17723.8,17703.35,17717.7,0
07-04-2022,13:40:00,17716.9,17717.2,17696.2,17699.35,0
07-04-2022,13:45:00,17698.2,17698.2,17664.5,17666,0
07-04-2022,13:50:00,17664.4,17677.65,17661.15,17676.85,0
07-04-2022,13:55:00,17676.7,17681.2,17656.65,17671.3,0
07-04-2022,14:00:00,17671.95,17694.35,17666.9,17681.05,0
07-04-2022,14:05:00,17680.95,17690.8,17677.1,17683.3,0
07-04-2022,14:10:00,17682.85,17683.9,17638.5,17646.1,0
07-04-2022,14:15:00,17645.45,17648.05,17626.25,17635.05,0
07-04-2022,14:20:00,17634.9,17661.35,17634.9,17660.35,0
07-04-2022,14:25:00,17660.65,17671.2,17646.65,17668.45,0
07-04-2022,14:30:00,17668.25,17670.7,17652.25,17655.8,0
07-04-2022,14:35:00,17655.6,17668.15,17654.4,17658.8,0
07-04-2022,14:40:00,17658.15,17658.55,17639,17639,0
07-04-2022,14:45:00,17639,17653.7,17638.8,17647.05,0
07-04-2022,14:50:00,17648,17660.7,17645.65,17648.45,0
07-04-2022,14:55:00,17648.55,17648.95,17635.5,17640.9,0
07-04-2022,15:00:00,17642.15,17662.1,17624.1,17656.9,0
07-04-2022,15:05:00,17657.85,17659.8,17632.55,17638.2,0
07-04-2022,15:10:00,17638,17642.3,17631.1,17631.25,0
07-04-2022,15:15:00,17631.15,17636.55,17627.05,17632.8,0
07-04-2022,15:20:00,17634.1,17651.8,17634.1,17646.5,0
07-04-2022,15:25:00,17646.55,17656,17642.3,17655.15,0
08-04-2022,09:15:00,17706.25,17721.95,17677.85,17691.15,0
08-04-2022,09:20:00,17691.55,17694.65,17668.6,17672.45,0
08-04-2022,09:25:00,17672.5,17672.5,17651.7,17652.35,0
08-04-2022,09:30:00,17648.4,17665.45,17633.05,17648.1,0
08-04-2022,09:35:00,17649.3,17661.15,17644.75,17651.45,0
08-04-2022,09:40:00,17650.85,17664.55,17641.1,17649.95,0
08-04-2022,09:45:00,17649.6,17658.8,17643.55,17643.95,0
08-04-2022,09:50:00,17643.5,17648.4,17618.7,17618.7,0
08-04-2022,09:55:00,17618.35,17673.9,17616.35,17657.15,0
08-04-2022,10:00:00,17656.05,17672.75,17651.65,17652.15,0
08-04-2022,10:05:00,17651.8,17682.6,17637.65,17676.75,0
08-04-2022,10:10:00,17677.15,17695.1,17677.15,17678.35,0
08-04-2022,10:15:00,17678.8,17682.6,17602.2,17618,0
08-04-2022,10:20:00,17616.6,17633.4,17608.55,17611,0
08-04-2022,10:25:00,17610.5,17644.35,17606.55,17643.35,0
08-04-2022,10:30:00,17642.9,17658.9,17631.55,17637.55,0
08-04-2022,10:35:00,17638.15,17644.15,17619.95,17641.4,0
08-04-2022,10:40:00,17641.9,17650.7,17634.7,17642.35,0
08-04-2022,10:45:00,17642.8,17659.85,17640.95,17658.45,0
08-04-2022,10:50:00,17658.05,17665.25,17655.15,17664.9,0
08-04-2022,10:55:00,17665.1,17679.05,17659.85,17673.35,0
08-04-2022,11:00:00,17674.05,17676.5,17653.7,17666,0
08-04-2022,11:05:00,17665.6,17666.65,17650.75,17656.25,0
08-04-2022,11:10:00,17656.7,17657.05,17632.85,17634.25,0
08-04-2022,11:15:00,17634.6,17641.65,17622.15,17634.35,0
08-04-2022,11:20:00,17634.4,17642.95,17628.7,17637.35,0
08-04-2022,11:25:00,17636.85,17639.75,17627.7,17627.8,0
08-04-2022,11:30:00,17627.8,17635.5,17624.25,17625.1,0
08-04-2022,11:35:00,17625.15,17644.3,17624.25,17642.4,0
08-04-2022,11:40:00,17642.7,17648.05,17635.65,17646.2,0
08-04-2022,11:45:00,17645.2,17657.85,17642.3,17655.95,0
08-04-2022,11:50:00,17656.3,17663.4,17656.3,17661.5,0
08-04-2022,11:55:00,17661.35,17687.45,17661.35,17682,0
08-04-2022,12:00:00,17681.65,17701.15,17681.65,17698.85,0
08-04-2022,12:05:00,17698.95,17717.65,17698.6,17705,0
08-04-2022,12:10:00,17704.9,17710.55,17694.35,17709.75,0
08-04-2022,12:15:00,17709.2,17738.1,17709.2,17738.1,0
08-04-2022,12:20:00,17738.1,17750.5,17732.8,17739.2,0
08-04-2022,12:25:00,17739.9,17741.6,17727.25,17734.15,0
08-04-2022,12:30:00,17733.9,17736.95,17713.45,17721,0
08-04-2022,12:35:00,17721.75,17747.25,17721.75,17746.25,0
08-04-2022,12:40:00,17746.35,17746.6,17734.55,17737.9,0
08-04-2022,12:45:00,17737.3,17740.8,17729.3,17734.6,0
08-04-2022,12:50:00,17734.75,17744.8,17724.5,17730.1,0
08-04-2022,12:55:00,17730.3,17730.95,17707.6,17715.8,0
08-04-2022,13:00:00,17715,17717.2,17699.8,17708.9,0
08-04-2022,13:05:00,17708.9,17734,17708.05,17729.3,0
08-04-2022,13:10:00,17729.15,17739.25,17725.1,17729,0
08-04-2022,13:15:00,17728.8,17732.6,17720.4,17728.15,0
08-04-2022,13:20:00,17727.9,17741.1,17722.9,17724.15,0
08-04-2022,13:25:00,17724.35,17733.45,17721.35,17731.1,0
08-04-2022,13:30:00,17732,17752.05,17724.95,17751.95,0
08-04-2022,13:35:00,17752.45,17781.2,17752.15,17777.7,0
08-04-2022,13:40:00,17778.95,17784.7,17768.4,17772.75,0
08-04-2022,13:45:00,17772.6,17783.95,17764.75,17772.75,0
08-04-2022,13:50:00,17774.15,17790.85,17773.15,17789.55,0
08-04-2022,13:55:00,17790.35,17796.9,17781.95,17794,0
08-04-2022,14:00:00,17793.35,17820.5,17793.35,17817.7,0
08-04-2022,14:05:00,17818.05,17833.25,17808.8,17831.3,0
08-04-2022,14:10:00,17831.7,17842.4,17828.8,17832.7,0
08-04-2022,14:15:00,17833,17836.25,17810.8,17820.35,0
08-04-2022,14:20:00,17820.4,17826,17806.65,17815.95,0
08-04-2022,14:25:00,17815.5,17819.8,17802.15,17808.65,0
08-04-2022,14:30:00,17808.3,17817.65,17800.45,17806.8,0
08-04-2022,14:35:00,17806.5,17821.9,17801.1,17802.9,0
08-04-2022,14:40:00,17802.5,17816.25,17800.05,17804.85,0
08-04-2022,14:45:00,17805.75,17824.95,17801.35,17824.55,0
08-04-2022,14:50:00,17823.65,17827.35,17816.45,17819.9,0
08-04-2022,14:55:00,17819.55,17823.8,17813.55,17813.7,0
08-04-2022,15:00:00,17813.5,17816.95,17779.1,17786.55,0
08-04-2022,15:05:00,17786.95,17788.05,17768.55,17773.9,0
08-04-2022,15:10:00,17774.15,17775.3,17764.15,17767.35,0
08-04-2022,15:15:00,17767.8,17787.5,17767.7,17787.2,0
08-04-2022,15:20:00,17787.4,17791.4,17782.05,17789.95,0
08-04-2022,15:25:00,17788.6,17802.15,17787.9,17800.3,0
11-04-2022,09:15:00,17754.9,17754.7,17702,17711.75,0
11-04-2022,09:20:00,17714.3,17714.3,17684.65,17684.65,0
11-04-2022,09:25:00,17685.35,17695.8,17671.3,17684.15,0
11-04-2022,09:30:00,17684.35,17695.2,17676.6,17689.5,0
11-04-2022,09:35:00,17689.9,17703.4,17683.4,17699.7,0
11-04-2022,09:40:00,17699.2,17699.9,17655.1,17671.15,0
11-04-2022,09:45:00,17670.4,17677.75,17665.1,17677.15,0
11-04-2022,09:50:00,17677.35,17700.6,17676.25,17676.25,0
11-04-2022,09:55:00,17676.1,17700,17667.85,17698.35,0
11-04-2022,10:00:00,17698.85,17704.8,17685,17690.4,0
11-04-2022,10:05:00,17689.9,17718.85,17686.7,17709.05,0
11-04-2022,10:10:00,17708.75,17716.3,17703.35,17708.5,0
11-04-2022,10:15:00,17708.35,17713.55,17692.2,17710.2,0
11-04-2022,10:20:00,17709.05,17718.65,17701.65,17717.65,0
11-04-2022,10:25:00,17717.9,17729.9,17714.65,17719.4,0
11-04-2022,10:30:00,17719.3,17719.75,17702.55,17702.95,0
11-04-2022,10:35:00,17702.45,17710.05,17697.85,17702,0
11-04-2022,10:40:00,17701.6,17701.6,17682.9,17685.9,0
11-04-2022,10:45:00,17685.15,17685.15,17674.5,17682.55,0
11-04-2022,10:50:00,17682,17695.9,17679.25,17680.35,0
11-04-2022,10:55:00,17679.5,17683.45,17667.45,17682.95,0
11-04-2022,11:00:00,17682.65,17686.6,17670.7,17673.65,0
11-04-2022,11:05:00,17673.4,17686.25,17664.85,17684.3,0
11-04-2022,11:10:00,17684.55,17691.25,17683.1,17686.35,0
11-04-2022,11:15:00,17685.95,17694.6,17679.15,17686.1,0
11-04-2022,11:20:00,17685.8,17691,17679.6,17690.2,0
11-04-2022,11:25:00,17691.4,17699.15,17689.9,17694,0
11-04-2022,11:30:00,17694.2,17702.95,17690.75,17700.3,0
11-04-2022,11:35:00,17700.35,17702.55,17691.75,17701.6,0
11-04-2022,11:40:00,17701.8,17713.1,17698.05,17709.7,0
11-04-2022,11:45:00,17710.25,17714.9,17706.2,17712.55,0
11-04-2022,11:50:00,17712.35,17713.8,17704.7,17712.5,0
11-04-2022,11:55:00,17712.65,17715.15,17705.55,17713.35,0
11-04-2022,12:00:00,17713,17729.25,17701.2,17721.15,0
11-04-2022,12:05:00,17721.25,17727.85,17715.9,17719.7,0
11-04-2022,12:10:00,17719.3,17727.35,17717.4,17727.35,0
11-04-2022,12:15:00,17727.05,17740.25,17722.85,17735.1,0
11-04-2022,12:20:00,17735.4,17736.2,17715.05,17720.6,0
11-04-2022,12:25:00,17720.35,17720.9,17702.9,17703.45,0
11-04-2022,12:30:00,17702.35,17710.1,17677.35,17689.25,0
11-04-2022,12:35:00,17689.35,17708.1,17689.25,17700.45,0
11-04-2022,12:40:00,17700.6,17702.55,17687.85,17692.1,0
11-04-2022,12:45:00,17690.9,17703.8,17686.1,17701.85,0
11-04-2022,12:50:00,17701.8,17718.2,17697.35,17717.7,0
11-04-2022,12:55:00,17716.95,17739.85,17713.05,17739.75,0
11-04-2022,13:00:00,17740.35,17749.8,17731.4,17740.7,0
11-04-2022,13:05:00,17739.95,17747.9,17727.65,17736.75,0
11-04-2022,13:10:00,17736.9,17742.2,17732,17740.8,0
11-04-2022,13:15:00,17741.15,17756.25,17734.6,17753,0
11-04-2022,13:20:00,17751.6,17763.05,17745.35,17745.35,0
11-04-2022,13:25:00,17744.65,17754.3,17743.1,17750.15,0
11-04-2022,13:30:00,17749.65,17774.75,17749.65,17770.75,0
11-04-2022,13:35:00,17770.5,17778.95,17761.9,17766.35,0
11-04-2022,13:40:00,17767.15,17767.15,17744.75,17745,0
11-04-2022,13:45:00,17744.45,17751.4,17725.6,17730.3,0
11-04-2022,13:50:00,17730.25,17747,17726.7,17739.2,0
11-04-2022,13:55:00,17739.1,17739.1,17720.35,17722.15,0
11-04-2022,14:00:00,17721.8,17727.7,17708.6,17727.7,0
11-04-2022,14:05:00,17727.75,17746.7,17727.75,17744.9,0
11-04-2022,14:10:00,17744.5,17750.05,17734.5,17738.85,0
11-04-2022,14:15:00,17739.5,17743.7,17723.05,17743.65,0
11-04-2022,14:20:00,17743.4,17743.4,17731.4,17741.35,0
11-04-2022,14:25:00,17741.5,17747.3,17740,17742.4,0
11-04-2022,14:30:00,17742.6,17746.15,17724.9,17732.75,0
11-04-2022,14:35:00,17732.9,17740,17724.45,17725.05,0
11-04-2022,14:40:00,17724.65,17727.6,17701.95,17702.65,0
11-04-2022,14:45:00,17703,17703,17676.55,17698.9,0
11-04-2022,14:50:00,17699.8,17710.65,17693.25,17704.85,0
11-04-2022,14:55:00,17706.25,17708.3,17689,17693.75,0
11-04-2022,15:00:00,17694.3,17694.9,17651.15,17674,0
11-04-2022,15:05:00,17675.6,17691.75,17667.1,17690.7,0
11-04-2022,15:10:00,17690.35,17690.4,17670.5,17682.3,0
11-04-2022,15:15:00,17682.45,17685.95,17672.4,17673.4,0
11-04-2022,15:20:00,17673.95,17676.65,17664.75,17673.5,0
11-04-2022,15:25:00,17673.15,17680.95,17671.85,17679.65,0
12-04-2022,09:15:00,17591.8,17584.85,17540.3,17564.2,0
12-04-2022,09:20:00,17564.4,17593.7,17556.7,17570,0
12-04-2022,09:25:00,17569.3,17588.65,17566.35,17579.5,0
12-04-2022,09:30:00,17579.95,17581.45,17521.25,17521.35,0
12-04-2022,09:35:00,17520.3,17538.85,17512.85,17538.45,0
12-04-2022,09:40:00,17538.5,17559.25,17519.2,17559.25,0
12-04-2022,09:45:00,17557.75,17565.85,17542.05,17544.05,0
12-04-2022,09:50:00,17543,17546,17521.15,17537.55,0
12-04-2022,09:55:00,17537.35,17538.25,17513.8,17516.1,0
12-04-2022,10:00:00,17516,17520.7,17499.3,17499.95,0
12-04-2022,10:05:00,17500.6,17507.5,17494.15,17507.5,0
12-04-2022,10:10:00,17506.75,17515.8,17491,17496.05,0
12-04-2022,10:15:00,17495.5,17495.65,17472.25,17484.8,0
12-04-2022,10:20:00,17485.2,17493,17471.25,17472,0
12-04-2022,10:25:00,17471.95,17480.2,17462.55,17479.4,0
12-04-2022,10:30:00,17480.05,17501.65,17477.15,17495.1,0
12-04-2022,10:35:00,17495.8,17509.95,17495,17499.65,0
12-04-2022,10:40:00,17499.95,17525.95,17499.65,17518.65,0
12-04-2022,10:45:00,17518.65,17522.55,17510.7,17520.35,0
12-04-2022,10:50:00,17520.4,17521.85,17503.15,17504.8,0
12-04-2022,10:55:00,17504.4,17505.1,17496.15,17501.9,0
12-04-2022,11:00:00,17501.6,17518.2,17501.6,17514.85,0
12-04-2022,11:05:00,17513.6,17515.2,17505.95,17513,0
12-04-2022,11:10:00,17510.7,17514.3,17502.15,17503.95,0
12-04-2022,11:15:00,17504.25,17508.65,17496.3,17506.05,0
12-04-2022,11:20:00,17507.2,17512.2,17504.05,17507.45,0
12-04-2022,11:25:00,17507.4,17509.8,17501.4,17502.15,0
12-04-2022,11:30:00,17502.85,17507.25,17494.55,17495.85,0
12-04-2022,11:35:00,17495.25,17512.9,17488.15,17509.95,0
12-04-2022,11:40:00,17510.75,17522.55,17510.75,17521.25,0
12-04-2022,11:45:00,17521.35,17528.9,17512,17521.5,0
12-04-2022,11:50:00,17521.25,17525.3,17513.4,17520.85,0
12-04-2022,11:55:00,17520,17529.6,17517.25,17526.7,0
12-04-2022,12:00:00,17526.55,17528.35,17519.85,17520.7,0
12-04-2022,12:05:00,17521.4,17533.55,17519.55,17532.45,0
12-04-2022,12:10:00,17532.3,17533.8,17525.55,17526.25,0
12-04-2022,12:15:00,17526.75,17533.7,17520.05,17526.6,0
12-04-2022,12:20:00,17525.8,17531.05,17511.55,17514.9,0
12-04-2022,12:25:00,17514.65,17514.65,17502.25,17504.15,0
12-04-2022,12:30:00,17503.7,17505.15,17495.85,17497.05,0
12-04-2022,12:35:00,17496.35,17506.45,17483.1,17501.6,0
12-04-2022,12:40:00,17501.15,17521.65,17500.55,17512.65,0
12-04-2022,12:45:00,17512.9,17515.45,17497.35,17500.9,0
12-04-2022,12:50:00,17500,17512.25,17491.95,17510.65,0
12-04-2022,12:55:00,17510.25,17513.75,17506.1,17511.8,0
12-04-2022,13:00:00,17512.9,17513.8,17486.85,17495.85,0
12-04-2022,13:05:00,17495.65,17496.15,17483.2,17483.55,0
12-04-2022,13:10:00,17483.7,17491.35,17468.65,17470.8,0
12-04-2022,13:15:00,17470.85,17483.65,17465.95,17468.05,0
12-04-2022,13:20:00,17467.1,17485.65,17464.2,17483.5,0
12-04-2022,13:25:00,17482.6,17490.7,17470,17470,0
12-04-2022,13:30:00,17469.15,17480.1,17467.4,17476.15,0
12-04-2022,13:35:00,17476.3,17481.65,17464.55,17469.4,0
12-04-2022,13:40:00,17469.25,17475.35,17449.3,17449.75,0
12-04-2022,13:45:00,17449.55,17466.7,17443.1,17457.85,0
12-04-2022,13:50:00,17457.3,17483.7,17457.3,17482.8,0
12-04-2022,13:55:00,17482.45,17495.2,17474.15,17494.6,0
12-04-2022,14:00:00,17494.55,17523.15,17494.55,17523.15,0
12-04-2022,14:05:00,17522.95,17550.05,17522.95,17545.15,0
12-04-2022,14:10:00,17544.55,17553.15,17535.95,17549,0
12-04-2022,14:15:00,17547.85,17560.85,17541.35,17549.35,0
12-04-2022,14:20:00,17549,17568.8,17546.6,17566.05,0
12-04-2022,14:25:00,17566.5,17576.25,17557.95,17571.1,0
12-04-2022,14:30:00,17571.35,17581.15,17564.4,17570.4,0
12-04-2022,14:35:00,17570.4,17580.3,17566.1,17577.2,0
12-04-2022,14:40:00,17577.1,17589.65,17574.6,17588.8,0
12-04-2022,14:45:00,17588.55,17595.15,17548.15,17553.95,0
12-04-2022,14:50:00,17553.5,17564.65,17551.7,17564.55,0
12-04-2022,14:55:00,17564.5,17570.35,17557.25,17564.8,0
12-04-2022,15:00:00,17567.6,17572.6,17541.35,17547.1,0
12-04-2022,15:05:00,17547.6,17550.8,17529.85,17538.6,0
12-04-2022,15:10:00,17538.6,17539.4,17527.7,17529,0
12-04-2022,15:15:00,17528.85,17531,17512.3,17516.45,0
12-04-2022,15:20:00,17516.2,17527.7,17515.1,17525.85,0
12-04-2022,15:25:00,17526.05,17527.05,17512.55,17519.95,0
13-04-2022,09:15:00,17600.35,17628.6,17595.85,17622.35,0
13-04-2022,09:20:00,17622.95,17646.5,17622.45,17635.15,0
13-04-2022,09:25:00,17635.25,17650.95,17634,17649.2,0
13-04-2022,09:30:00,17649,17662.95,17640.9,17640.9,0
13-04-2022,09:35:00,17637.95,17653.4,17637.95,17645.8,0
13-04-2022,09:40:00,17644.8,17646.95,17626.2,17626.8,0
13-04-2022,09:45:00,17625.85,17633.45,17615.95,17622.2,0
13-04-2022,09:50:00,17623.45,17630,17613.65,17615.75,0
13-04-2022,09:55:00,17615.15,17617.65,17596,17602.8,0
13-04-2022,10:00:00,17602.8,17605.2,17572.35,17584.25,0
13-04-2022,10:05:00,17583.6,17585.35,17566.35,17568.2,0
13-04-2022,10:10:00,17567.85,17567.85,17552.45,17552.6,0
13-04-2022,10:15:00,17553,17572.15,17547.7,17556.9,0
13-04-2022,10:20:00,17557.25,17563.9,17553.75,17555.4,0
13-04-2022,10:25:00,17555.25,17557.4,17524.05,17534.2,0
13-04-2022,10:30:00,17534.95,17548.5,17529.4,17546.25,0
13-04-2022,10:35:00,17546.6,17563.7,17545.75,17552,0
13-04-2022,10:40:00,17552.35,17558.45,17539.4,17541.9,0
13-04-2022,10:45:00,17541.7,17552.55,17536,17537.85,0
13-04-2022,10:50:00,17537.35,17554.7,17536.35,17546.9,0
13-04-2022,10:55:00,17546.3,17550.65,17532.55,17546.15,0
13-04-2022,11:00:00,17546.75,17549,17533.15,17547.95,0
13-04-2022,11:05:00,17548.3,17557.05,17544.1,17546.7,0
13-04-2022,11:10:00,17546.85,17557.75,17541.05,17543.7,0
13-04-2022,11:15:00,17544.4,17550.95,17540.1,17549.65,0
13-04-2022,11:20:00,17549.7,17558.7,17545.1,17547.8,0
13-04-2022,11:25:00,17547.65,17559.45,17546.8,17556.95,0
13-04-2022,11:30:00,17556.05,17563.55,17548.95,17560.4,0
13-04-2022,11:35:00,17560.15,17563.1,17533.2,17535.25,0
13-04-2022,11:40:00,17535,17537.85,17516.95,17516.95,0
13-04-2022,11:45:00,17516.45,17530.45,17494.8,17526,0
13-04-2022,11:50:00,17526.65,17540.05,17522.7,17527.35,0
13-04-2022,11:55:00,17527.25,17532.35,17523.35,17526.7,0
